userId,movieId,rating,timestamp
17,110,4.5,1305696470
17,111,4.0,1326943208
17,150,3.5,1305696497
17,260,5.0,1305696468
17,293,3.5,1307262308
17,296,5.0,1305696455
18,1,3.5,1455209816
18,2,3.0,1455617462
18,6,4.0,1460138360
18,16,4.5,1461311583
18,32,4.0,1455209840
18,34,2.5,1455617533
18,36,4.0,1455617478
18,47,4.5,1455050013
18,50,5.0,1455049343
18,70,3.5,1455735732
18,104,2.5,1455748792
18,110,4.5,1455050170
18,111,4.0,1458516249
18,145,3.5,1456864434
18,163,4.0,1455748933
18,165,4.0,1455209902
18,180,4.0,1455617692
18,208,3.0,1455617516
18,223,4.0,1455617470
18,231,2.5,1455748462
18,235,4.5,1455529905
18,260,4.0,1455049368
18,288,4.0,1455617466
18,293,4.5,1455050049
18,296,4.0,1455050745
19,1,4.0,965705637
19,2,3.0,965704331
19,3,3.0,965707636
19,7,2.0,965706657
19,10,2.0,965709556
19,12,1.0,965705347
19,13,3.0,965709102
19,15,2.0,965710039
19,19,2.0,965708339
19,32,4.0,965703646
19,34,4.0,965705661
19,44,3.0,965710019
19,47,3.0,965710720
19,48,1.0,965709172
19,54,2.0,965702660
19,64,2.0,965708037
19,65,2.0,965708217
19,70,2.0,965704974
19,87,2.0,965708059
19,92,2.0,965712048
19,102,1.0,965708653
19,104,2.0,965706185
19,107,2.0,965706886
19,118,3.0,965708217
19,135,3.0,965707637
19,141,1.0,965706592
19,153,2.0,965707889
19,158,3.0,965709785
19,161,2.0,965710914
19,165,3.0,965711413
19,170,3.0,965711598
19,173,1.0,965703997
19,185,2.0,965704056
19,186,2.0,965707724
19,196,2.0,965703915
19,208,2.0,965709832
19,216,2.0,965707746
19,223,3.0,965705917
19,231,2.0,965706728
19,235,4.0,965705784
19,252,3.0,965706507
19,253,3.0,965704952
19,256,1.0,965703997
19,258,3.0,965704033
19,260,4.0,965704248
19,273,1.0,965705240
19,289,2.0,965706795
19,291,2.0,965712018
19,293,4.0,965710720
19,295,3.0,965708038
20,2,3.0,1054038313
20,8,1.0,1054038422
20,13,4.0,1054038425
20,34,4.0,1054038093
20,48,5.0,1054038357
20,107,3.5,1054038320
20,158,3.0,1054038381
20,239,4.5,1054038398
20,262,4.5,1054038142
21,1,3.5,1407618878
21,2,3.5,1419795031
21,10,5.0,1403459783
21,19,2.5,1419795052
21,38,2.5,1419795113
21,44,1.0,1376822969
21,48,3.0,1376822924
21,145,3.0,1376823315
21,165,3.5,1418846918
21,170,2.0,1376823399
21,260,4.5,1417378080
21,293,3.0,1436989949
21,296,3.5,1500701533
22,107,4.5,1268330607
22,216,4.0,1268726081
22,253,4.0,1268726368
23,6,4.0,1107342267
23,29,4.0,1107341574
23,32,3.5,1107341750
23,50,4.0,1107163741
23,58,3.0,1107164183
23,175,3.0,1107162721
23,272,4.0,1107162524
23,293,4.0,1107341697
23,296,3.5,1107163773
24,6,4.5,1458941767
24,32,3.5,1458942033
24,50,4.0,1458942023
24,165,3.5,1458941746
24,253,3.5,1458941225
24,296,4.0,1458942020
25,231,4.0,1535470451
25,260,5.0,1535470429
26,10,3.0,836950403
26,34,3.0,836950483
26,47,4.0,836950431
26,150,3.0,836950245
26,153,3.0,836950286
26,165,4.0,836950286
26,185,3.0,836950403
26,208,2.0,836950403
26,225,3.0,836950483
26,288,3.0,836950431
26,296,4.0,836950245
27,1,3.0,962685262
27,2,4.0,962685711
27,34,5.0,962685351
27,48,4.0,962685318
27,60,3.0,962685387
27,62,5.0,962684909
27,126,2.0,962685762
27,158,2.0,962685387
27,238,3.0,962685525
27,260,4.0,962686637
28,6,3.5,1234570483
28,16,2.5,1234570375
28,21,3.0,1242290535
28,23,1.5,1242290862
28,31,2.5,1234334920
28,32,3.5,1234335329
28,47,3.0,1235975946
28,50,3.5,1234337966
28,62,3.5,1242290542
28,95,2.0,1234516201
28,110,3.5,1234515793
28,145,1.5,1242290926
28,147,2.5,1242289858
28,161,3.0,1242032929
28,172,3.0,1277002294
28,211,3.0,1242107980
28,224,3.0,1234334917
28,253,3.0,1242033136
28,260,4.0,1234338579
28,290,3.0,1234570350
28,293,4.5,1234338073
28,296,4.5,1234338046
29,50,3.5,1308007653
29,150,4.0,1362016794
29,165,4.0,1362016840
29,170,3.0,1307905797
29,296,3.5,1362016789
30,110,5.0,1500370456
30,260,5.0,1500370339
31,1,5.0,850466616
31,5,3.0,850466642
31,7,4.0,850466642
31,10,4.0,850467366
31,17,3.0,850466616
31,25,2.0,850466616
31,62,4.0,850466616
31,141,4.0,850466616
31,165,4.0,850467366
32,1,3.0,856736119
32,3,3.0,856736172
32,6,3.0,856736172
32,7,4.0,856736173
32,21,4.0,856737002
32,24,3.0,856737205
32,25,4.0,856736119
32,26,4.0,856736347
32,32,4.0,856736119
32,36,4.0,856736172
32,39,3.0,856737205
32,50,5.0,856737002
32,52,3.0,856736227
32,58,5.0,856736227
32,62,3.0,856736119
32,74,4.0,856736316
32,78,4.0,856736477
32,95,3.0,856736119
32,100,4.0,856736290
32,140,3.0,856736262
32,141,4.0,856736119
32,153,3.0,856737123
32,194,5.0,856737270
32,203,4.0,856737166
32,224,4.0,856737388
32,236,3.0,856737081
32,246,4.0,856737338
32,252,3.0,856737082
32,260,5.0,856736227
32,265,5.0,856737045
32,272,5.0,856737123
32,282,4.0,856737338
32,296,5.0,856737001
33,1,3.0,939647444
33,7,1.0,939654896
33,11,2.0,939654896
33,17,4.0,939654828
33,21,4.0,939715904
33,25,3.0,939646902
33,28,5.0,939654815
33,32,3.0,939647370
33,34,3.0,939646940
33,36,5.0,939715317
33,39,5.0,939654896
33,43,2.0,939716739
33,50,5.0,939646733
33,58,4.0,939646784
33,94,4.0,939716218
33,110,5.0,939648134
33,150,3.0,939647816
33,151,4.0,939715904
33,161,3.0,939716218
33,194,3.0,939647873
33,223,4.0,939648134
33,230,3.0,939715955
33,232,4.0,939648134
33,249,3.0,939716778
33,261,4.0,939715904
33,265,5.0,939646733
33,272,4.0,939716778
33,293,4.0,939716559
33,296,5.0,939717613
34,10,5.0,1162048773
34,70,3.5,1162048002
34,110,0.5,1162049056
34,145,1.0,1162048012
34,163,3.0,1162050915
35,11,4.0,830939577
35,21,5.0,830939505
35,39,3.0,830939546
35,50,5.0,830939598
35,60,5.0,830939912
35,62,5.0,830939748
35,150,5.0,830939391
35,185,5.0,830939521
35,222,4.0,830939893
35,231,3.0,830939488
35,235,4.0,830939733
35,236,4.0,830939695
35,237,3.0,830939834
35,252,4.0,830940246
35,261,5.0,830939733
35,266,2.0,830939546
36,25,2.5,1100803583
37,150,5.0,845239388
37,153,3.0,845239426
37,165,5.0,845239426
37,231,5.0,845239442
37,292,4.0,845239483
37,296,5.0,845239388
38,11,5.0,841341447
38,17,3.0,841341494
38,21,3.0,841341362
38,39,3.0,841341384
38,48,3.0,841341570
38,50,5.0,841341362
38,62,3.0,841341570
38,105,3.0,841341618
38,110,5.0,841341295
38,150,4.0,841341161
38,151,5.0,841341494
38,153,3.0,841341195
38,161,4.0,841341249
38,163,1.0,841341715
38,168,4.0,841341549
38,193,1.0,841341598
38,203,3.0,841341750
38,208,1.0,841341271
38,222,3.0,841341785
38,223,5.0,841341650
38,224,4.0,841341598
38,235,4.0,841341515
38,237,3.0,841341680
38,246,5.0,841341715
38,252,2.0,841341494
38,253,1.0,841341271
38,266,1.0,841341405
38,273,2.0,841341680
38,282,3.0,841341447
38,292,3.0,841341248
38,296,3.0,841341163
39,32,3.0,974787510
39,47,3.0,974789632
39,50,5.0,974788030
39,260,5.0,974787510
39,296,5.0,974789540
40,1,5.0,832058959
40,17,5.0,832059273
40,19,2.0,832059137
40,21,4.0,832059053
40,26,4.0,832059937
40,31,4.0,832059371
40,34,5.0,832059080
40,44,3.0,832059393
40,46,4.0,832059892
40,48,2.0,832059371
40,60,4.0,832059509
40,62,5.0,832059339
40,82,5.0,832060151
40,104,1.0,832059697
40,107,4.0,832059716
40,110,4.0,832059053
40,111,5.0,832059116
40,121,4.0,832060318
40,126,3.0,832060287
40,146,3.0,832060059
40,150,5.0,832058854
40,151,4.0,832059189
40,153,3.0,832058897
40,158,4.0,832059315
40,159,3.0,832059770
40,163,5.0,832059474
40,165,4.0,832058897
40,168,2.0,832059315
40,172,4.0,832059339
40,173,4.0,832059273
40,186,3.0,832059273
40,199,3.0,832060204
40,203,5.0,832059474
40,205,4.0,832060230
40,208,2.0,832059012
40,216,1.0,832059493
40,218,4.0,832059458
40,223,5.0,832059371
40,224,4.0,832059339
40,228,3.0,832060190
40,230,5.0,832059458
40,231,1.0,832058959
40,235,4.0,832059293
40,236,4.0,832059137
40,252,4.0,832059273
40,256,2.0,832059371
40,265,5.0,832059293
40,266,4.0,832059080
40,267,3.0,832059622
40,272,5.0,832059417
40,273,1.0,832059458
40,281,5.0,832059534
40,292,3.0,832059012
40,296,5.0,832058854
41,47,3.5,1458939486
41,50,3.0,1459367479
41,111,2.0,1459367437
41,215,2.0,1458939048
41,288,3.0,1459367592
41,293,4.0,1458933717
41,296,5.0,1458933695
42,3,4.0,996221045
42,7,3.0,996220162
42,10,5.0,996215205
42,11,5.0,996219314
42,16,5.0,996218017
42,19,2.0,996256258
42,21,4.0,996219086
42,22,5.0,996219167
42,47,4.0,996218105
42,50,5.0,996217838
42,86,4.0,996220615
42,95,3.0,996214545
42,104,4.0,996219699
42,110,4.0,996217933
42,122,3.0,996221451
42,135,3.0,996256102
42,141,1.0,996220726
42,144,4.0,996220026
42,150,5.0,996217989
42,153,2.0,996255744
42,161,3.0,996218708
42,163,3.0,996219086
42,165,2.0,996216316
42,168,3.0,996220383
42,173,2.0,996221544
42,185,4.0,996220893
42,186,4.0,996220852
42,193,3.0,996256573
42,195,3.0,996219752
42,223,5.0,996218735
42,225,4.0,996219167
42,227,4.0,996221233
42,231,4.0,996220872
42,234,4.0,996256613
42,236,3.0,996220615
42,252,4.0,996220225
42,253,5.0,996215413
42,257,3.0,996215225
42,260,5.0,996261559
42,276,4.0,996221323
42,288,5.0,996220487
42,292,3.0,996219167
42,296,5.0,996214107
43,1,5.0,848993983
43,3,5.0,848994405
43,5,5.0,848994281
43,7,5.0,848994392
43,8,5.0,848994814
43,10,4.0,848993747
43,11,4.0,848993928
43,23,5.0,848994451
43,29,5.0,848994937
43,34,5.0,848993816
43,47,4.0,848993793
43,48,5.0,848994152
43,57,5.0,848994678
43,60,5.0,848994424
43,79,5.0,848994617
43,95,4.0,848993983
43,102,5.0,848994916
43,107,5.0,848994703
43,110,3.0,848993747
43,150,5.0,848993627
43,153,5.0,848993662
43,158,5.0,848994079
43,161,4.0,848993747
43,165,5.0,848993660
43,168,5.0,848994102
43,173,3.0,848993928
43,174,5.0,848994534
43,185,4.0,848993747
43,193,4.0,848994178
43,208,4.0,848993747
43,217,5.0,848994890
43,225,4.0,848993879
43,231,3.0,848993694
43,236,3.0,848993983
43,238,5.0,848994876
43,253,4.0,848993769
43,256,5.0,848994102
43,259,4.0,848994678
43,261,5.0,848994079
43,262,5.0,848994574
43,271,5.0,848994795
43,276,5.0,848994265
43,277,5.0,848994222
43,288,3.0,848993793
43,292,5.0,848993718
43,296,3.0,848993627
44,1,3.0,869251860
44,3,3.0,869251910
44,6,3.0,869251910
44,12,1.0,869252043
44,18,4.0,869252115
44,36,4.0,869251910
44,65,3.0,869252497
44,66,3.0,869252563
44,94,4.0,869252333
44,95,4.0,869251861
44,104,4.0,869251955
44,112,5.0,869251955
44,135,2.0,869251982
44,141,3.0,869251861
44,260,5.0,869251910
45,1,4.0,951170182
45,5,3.0,959625102
45,6,4.0,1121724608
45,7,3.0,951170390
45,11,3.0,951170225
45,19,4.5,1091306129
45,21,4.0,1091306011
45,32,4.5,1121724503
45,39,3.0,951170338
45,50,5.0,951756750
45,62,4.0,1091306047
45,65,3.0,1020803228
45,69,3.0,951170141
45,70,4.0,951170563
45,88,4.0,951170543
45,104,5.0,950724870
45,107,4.0,950726248
45,110,5.0,950741520
45,112,4.0,950740583
45,150,5.0,1007484259
45,165,5.0,1091305945
45,172,3.0,950740896
45,173,1.0,950741335
45,180,4.0,950726070
45,185,3.0,950741023
45,186,3.5,1121724898
45,216,5.0,950724820
45,223,5.0,1007995016
45,231,5.0,1091305997
45,248,2.0,951170651
45,252,4.0,951170509
45,260,5.0,950726388
45,261,3.0,959624314
45,292,4.0,1091305981
45,296,5.0,1007483989
46,1,5.0,834787906
46,10,3.0,834787826
46,32,4.0,834788094
46,39,3.0,834788093
46,50,5.0,834788094
46,110,5.0,834788016
46,111,4.0,834788094
46,153,4.0,834787678
46,160,4.0,834788146
46,161,3.0,834787826
46,165,4.0,834787677
46,173,5.0,834788227
46,185,4.0,834787906
46,208,3.0,834787906
46,225,3.0,834788016
46,231,3.0,834787757
46,236,4.0,834788227
46,253,4.0,834787906
46,266,5.0,834788094
46,282,3.0,834788227
46,288,3.0,834787967
46,292,5.0,834787826
47,31,3.0,1496205717
47,47,3.0,1496209354
47,62,3.0,1496205312
47,141,2.0,1496208714
47,147,3.5,1496205843
47,150,3.0,1496206707
48,48,4.0,1127128718
48,168,3.5,1127128712
48,172,3.5,1127128691
49,110,4.0,1493093005
50,1,3.0,1514238116
50,32,3.0,1523740563
50,111,4.0,1534178790
50,165,3.0,1514238058
50,296,4.0,1500573696
51,2,4.5,1230932741
51,3,4.0,1230932736
51,7,4.0,1230932700
51,36,3.0,1230929322
51,65,3.5,1230930652
51,70,5.0,1230932691
51,76,5.0,1230930644
51,93,3.0,1230931640
51,111,5.0,1230929314
51,141,3.5,1230931631
51,170,4.0,1230932681
51,177,4.0,1230930634
51,186,3.5,1230932673
51,230,2.5,1230928814
51,236,5.0,1230929830
51,247,5.0,1230928802
51,260,5.0,1230931614
52,150,4.0,1468051525
52,260,4.0,1468051102
52,293,4.0,1468051256
53,203,5.0,1237748081
53,249,5.0,1237748109
54,1,3.0,830247330
54,17,3.0,830248246
54,21,3.0,839921390
54,32,3.0,830247417
54,47,3.0,839921084
54,50,3.0,830248246
54,110,3.0,830247832
54,150,3.0,830247106
54,161,3.0,830247358
54,194,3.0,830247865
54,205,3.0,830247590
54,288,3.0,830247887
54,296,3.0,830247106
55,186,0.5,1312747648
56,10,4.0,835799162
56,11,4.0,835799366
56,19,5.0,835799219
56,39,4.0,835799274
56,47,5.0,835799219
56,69,4.0,835799457
56,110,4.0,835799188
56,153,4.0,835799081
56,160,3.0,835799274
56,161,4.0,835799140
56,165,3.0,835799081
56,173,3.0,835799330
56,185,3.0,835799162
56,196,3.0,835799366
56,208,4.0,835799162
56,225,4.0,835799219
56,231,5.0,835799115
56,253,3.0,835799162
56,288,3.0,835799188
56,292,4.0,835799140
56,296,4.0,835799034
57,1,5.0,965796031
57,6,3.0,972173446
57,10,3.0,965798286
57,11,3.0,965797264
57,21,3.0,965796969
57,32,4.0,965798685
57,39,3.0,965796392
57,50,5.0,965796686
57,52,3.0,969753586
57,65,1.0,965797815
57,69,4.0,965797105
57,70,1.0,965797305
57,89,2.0,972174827
57,95,3.0,969754664
57,104,2.0,972174279
57,107,3.0,965797786
57,110,4.0,965799491
57,112,4.0,969754432
57,141,4.0,965797105
57,150,3.0,972172393
57,151,3.0,965799554
57,153,2.0,969753973
57,158,1.0,972175275
57,160,1.0,969754090
57,162,4.0,972172280
57,171,4.0,965796904
57,185,2.0,965798952
57,198,3.0,965798823
57,208,1.0,969754810
57,224,4.0,965797175
57,227,1.0,969754641
57,234,3.0,965797839
57,235,5.0,965796869
57,260,5.0,965798203
57,265,2.0,972172342
57,272,3.0,972172467
57,296,3.0,972172502
58,3,3.0,847719397
58,5,4.0,847719151
58,7,5.0,847719397
58,19,1.0,847718718
58,21,4.0,847718718
58,22,3.0,847719108
58,31,4.0,847719088
58,32,5.0,847718745
58,36,4.0,847718991
58,39,5.0,847718745
58,44,2.0,847718960
58,47,5.0,847718657
58,48,3.0,847719035
58,50,5.0,847718718
58,62,3.0,847718910
58,110,5.0,847718580
58,141,3.0,847718894
58,150,4.0,847718380
58,153,3.0,847718434
58,161,4.0,847718580
58,165,4.0,847718433
58,168,5.0,847718992
58,173,2.0,847718818
58,185,3.0,847718579
58,186,3.0,847718910
58,196,2.0,847718894
58,203,3.0,847719177
58,208,4.0,847718580
58,216,3.0,847719308
58,218,5.0,847719231
58,222,5.0,847719271
58,223,3.0,847719088
58,224,3.0,847719065
58,225,3.0,847718745
58,231,5.0,847718462
58,234,4.0,847719333
58,248,3.0,847719411
58,249,5.0,847719464
58,253,2.0,847718617
58,261,4.0,847718960
58,265,4.0,847718991
58,266,3.0,847718786
58,276,2.0,847719132
58,277,5.0,847719065
58,280,5.0,847719231
58,282,4.0,847718851
58,288,3.0,847718617
58,292,4.0,847718544
58,293,5.0,847718937
58,296,5.0,847718380
59,10,3.0,953609378
59,41,5.0,953609923
59,105,4.0,953608307
59,110,2.0,953609098
59,111,5.0,953608356
59,260,4.0,953610660
60,48,3.0,1393541734
60,50,3.0,1393542060
60,60,3.0,1393541955
61,16,4.0,1145531659
61,32,4.5,1145532647
61,50,4.5,1145532639
61,173,3.0,1145531733
61,235,4.0,1145531647
61,266,4.0,1145531608
61,293,4.5,1145532599
62,2,4.0,1528843890
62,6,4.5,1522190219
62,47,4.5,1521489234
62,110,4.5,1521822303
62,260,4.5,1521488893
62,293,5.0,1521488906
62,296,4.5,1521488575
63,1,5.0,1443199669
63,10,3.0,1443201199
63,32,3.0,1443199999
63,34,3.0,1443201169
63,47,4.0,1443201084
63,50,5.0,1443199758
63,110,2.5,1443199850
63,111,3.0,1443199818
63,150,3.0,1443201072
63,153,1.0,1443201088
63,165,4.0,1443201090
63,208,2.0,1443201186
63,231,3.0,1443201105
63,260,5.0,1443199688
63,293,3.5,1443199772
63,296,5.0,1443201070
64,1,4.0,1161520134
64,3,3.5,1161519668
64,6,4.5,1161520752
64,16,5.0,1161528794
64,19,3.5,1161521687
64,22,3.5,1161559916
64,25,3.5,1161521571
64,32,4.0,1161520763
64,34,4.5,1161520212
64,36,4.0,1161521343
64,39,4.0,1161520967
64,45,3.5,1161564506
64,47,4.5,1161520185
64,48,3.0,1161529467
64,50,3.0,1161528982
64,70,4.0,1161559767
64,104,3.0,1161528801
64,110,4.0,1161520230
64,111,4.0,1161521289
64,112,3.0,1161563742
64,141,3.0,1161520890
64,151,3.0,1161529309
64,153,2.5,1161520389
64,159,3.5,1161563882
64,160,2.5,1161519628
64,163,3.5,1161529382
64,185,3.0,1161520635
64,186,2.5,1161559750
64,198,3.0,1161565802
64,207,3.5,1161566667
64,223,3.0,1161521597
64,231,4.5,1161520600
64,236,3.5,1161529390
64,253,4.0,1161521002
64,260,3.5,1161520007
64,265,3.5,1161529464
64,266,5.0,1161528933
64,293,4.0,1161521544
64,296,4.5,1161520143
66,1,4.0,1104643957
66,5,4.0,1113190367
66,18,4.0,1113190353
66,19,3.0,1093143913
66,21,4.0,1113190363
66,29,4.5,1099187646
66,32,5.0,1093747471
66,47,5.0,1093747353
66,50,4.0,1104644110
66,110,5.0,1093747481
66,111,4.5,1099187536
66,172,3.5,1113188330
66,181,2.0,1113190908
66,208,4.0,1113190327
66,223,3.5,1093747608
66,224,5.0,1113190336
66,248,3.0,1113190892
66,255,0.5,1113188840
66,260,2.5,1093747550
66,272,3.5,1113190319
66,273,3.5,1113190315
66,282,4.0,1093144035
66,293,4.0,1093747362
66,296,5.0,1093747506
67,293,5.0,1501273898
67,296,4.5,1501273753
68,1,2.5,1158531426
68,2,2.5,1158532776
68,3,2.0,1158533415
68,5,2.0,1158533624
68,6,4.0,1158532058
68,7,2.0,1230498124
68,10,4.5,1158531612
68,11,4.5,1158531050
68,16,3.5,1158533018
68,17,3.5,1158531987
68,18,2.0,1532897231
68,19,1.5,1158532448
68,25,3.5,1158531974
68,26,3.0,1158534106
68,31,3.5,1158535464
68,34,1.0,1158531735
68,39,4.0,1158532000
68,44,3.0,1158534993
68,47,4.0,1158531489
68,48,4.0,1158533544
68,50,3.0,1158531764
68,62,3.5,1158531021
68,65,1.5,1269123315
68,70,4.0,1158534541
68,95,3.5,1158532180
68,104,4.5,1158532958
68,110,2.5,1158531496
68,135,3.0,1261624168
68,140,3.5,1269122528
68,141,3.0,1305861316
68,150,3.0,1158531364
68,153,3.0,1158531596
68,158,3.0,1158533897
68,160,2.5,1158533372
68,163,4.5,1158533641
68,165,3.5,1158531548
68,168,3.0,1240093526
68,170,2.5,1261623628
68,173,2.5,1158533364
68,180,2.5,1269121607
68,185,3.0,1158532023
68,193,2.0,1261624010
68,203,3.0,1269122697
68,207,4.0,1269122598
68,208,4.0,1158531805
68,216,3.5,1261623484
68,223,1.0,1158531005
68,231,3.5,1158532011
68,247,2.5,1261623443
68,252,3.0,1230498298
68,253,2.5,1158531739
68,256,1.5,1158535511
68,260,5.0,1158531191
68,261,2.0,1230498595
68,266,4.0,1158532808
68,276,3.5,1269122700
68,282,2.0,1158534484
68,292,2.5,1158531915
68,293,4.0,1158532453
68,296,2.0,1180916156
