3358223	676559
4572617	213833
5150403	984853
2402114	201849
3151761	974711
3565922	849533
5056880	890505
2226419	982984
4333209	179522
651820	848049
4690335	852006
2869676	949910
1044359	139159
3988846	973969
3117635	888552
1924468	103652
5145742	52284
2997416	885962
527552	95257
2075943	78184
2514857	476433
469212	60378
3375835	208536
2439231	242570
1832420	980585
3665325	640246
4626350	261132
3327324	290730
5069839	810842,354682
4148643	640714
5086702	780198
2305273	84006
4284497	235619
3609815	559015
4431497	784985
2558949	812047
2036294	91838
3251083	585937,458317
574068	258368
3602427	473655
3804742	495196
3333781	295342
1807772	493454
2664280	492725
701392	55459
259824	422123
1741494	390103,1010209
1929890	672987
3180383	450848
4926951	110562
575755	883273
4243243	413235
5100954	94717
2362481	80822
4273655	378922
3501399	645411
3576133	788991
870962	969017
2555913	434451
4929819	47378
1057841	479040
3263741	515453
1948851	828630
2053547	15896
335959	142408
2751559	310697
3605880	525312
557362	748075
4800161	158973
2691022	800186
988034	26052
1563911	949458
4924528	310619
1426098	299817
1190454	254519
4089470	453899
3924895	294028
798318	307593
1224245	236526
2457495	928009
1535299	972678
3198591	8349
2028176	203591
980034	646019
4199070	381059
2023751	951080
1743892	420657
4267906	324738
3459933	741130
794655	674606
4857651	183713
4998965	407057
4154862	444030
2281584	521459
1450116	469261
126368	690212
4233835	504366
3869529	703148
3529838	676535,940248
2988047	478069
2629942	304340
3105638	410742
3542877	729590
1183498	960366
4604112	678403
4337209	225330
88862	347026
4395087	819269
2082965	407877
3803976	353454
1685790	262324
1417441	793559
4541783	92381
247214	785996
222909	422040
5157479	535100
2476694	303378
4082552	632234
391678	347142
916941	314940
1261323	36373
2738626	602658
539641	977956
4667942	53473
4926878	895504,496751
1259045	866890
2342359	949283
31189	693603
971887	884826
3202180	21541
2223052	962660
1805925	673329
3366022	354359
2815020	531080
2120823	971778
1714364	531387
1944488	224161
291699	262940
3893612	65146
4288941	523765
1749171	394181
4379782	356104
277156	174978
4804716	416482
4461227	590757
804851	715647
4776493	708526
3865598	164913
4998415	458329
324302	834637
4330059	418486
2104076	634318
1610253	9629
4404990	144421
3004331	341642
1244438	438916
256065	325191
2533322	812267
1559462	528061
1954700	107765
1121946	400702
982410	12207
238539	772547
3631603	37754
2417026	340387
4117447	80042
16779	23463
4364119	482674
3541546	726475
5095616	531779
3443682	303897
2143413	311146
4614081	283951
5080939	63971
1636994	641788
3671702	985481
4968894	581309
679172	54613
2622749	797172
1775176	436910
438162	1002844
4723378	978097
1316065	562067
3806784	513472
1099373	486039
4835079	710197
4461535	726894
3513998	156684
2597397	628117
4966023	965330
572723	407829
1225044	376643
3220342	737047
2319081	800082
1421365	73200
1293865	873940
2915300	917105
2003555	68506
4083502	632343
264220	125920
563251	494022
4840826	507345
2799827	239226
3767661	207245
2438014	297692
3298028	33880
1429028	313656
3991471	267812
4292832	220597
3272699	231324
4117865	36289
1668773	511050
1581980	282334
2125123	314459
3736054	882046
1606634	108319
3664207	579704
1274101	281332
3838321	790771
4622949	333830
2111579	739452
2101088	254307
2632601	179655
4212197	293349
292674	913440
4361277	986192
3506004	355000
4397331	288752
2904979	334771
1178830	983263
4801221	988672
3948211	627795
2822570	234583
4390057	592587
2004314	565984
4051121	457357
696197	238991
3172162	609072
257756	661962
3234411	729366
3935628	213965
3595350	908508
2799027	882979
1469619	467972
2048923	923978
4177342	225731
1322556	925688
4465193	543356
4190224	917645
783365	480407
1866227	878111
2171375	549099
3640380	783879
2084141	434089
191555	50291
2051985	197127
412731	226418
3386354	863506
1727384	807908
3551871	247899
2078014	318408
2307114	121007
4678366	749879
372420	692412
301639	919679,17747
3115680	1014641
1003640	440936
3250020	398024
2271864	258144
1570159	620663
2477457	380089
1980811	866524
3518779	605302
722072	664837
4090780	857482
2580814	204505
947576	186928
2237994	181795
4228426	46371
4104508	1008439
4997902	304000
2231549	928477
2510523	375812
5015443	664917
3163726	348694
2315243	656617
3419063	613654
510433	958817
1107076	556665
2189110	610661
1179479	130632
142692	191317
3190508	586429
9027	896933
968355	247692,450372
3093362	426372
3685396	402892
242822	84199
2098371	580837
1433689	524922
834515	645067
3137996	927189
1441558	397255
1342543	991065
158440	779978
1059025	440029
1719556	440914
4656308	219340
3947959	556739
1735422	995061
3960190	673124
3470204	627328
1909757	918563
3042319	624537
489900	330802
956343	463023,273967
2648213	362835
2622884	258518
4780142	330579
2641177	303477
3319206	290432
2879419	854147
3727111	259153
1506024	654228
1746613	676645
754608	80098,250501
2142999	905689,202489
4721567	941216
4467207	445892
4561866	92176
2294377	356854
1118171	589580
3685477	847448
1533499	438602
277064	96219
870771	926333
4444426	436921
3207314	975572
3694512	185975
659442	362235
3365399	77998
4806453	237665
3765223	977812
3058198	467210
1250187	357325
4374565	825911
518000	987046
2236337	579955
2519058	249239,349065
4033994	116634
469241	165735
1078022	115217
5047145	626713
2826420	113618
3268830	916473
2777438	675303
4521202	887416
564076	761262
953531	603228
1905067	900967
4997968	733478
2206134	633136
20871	92581
2355915	334112
365637	748500
2340478	51969,784327
251075	267295
5057728	446604
3453986	726209
2770945	589910
3276439	99417
3791635	81915
430137	730056
959629	754024
2031455	571370
772754	117135
2780919	582868
2180146	522264
4443968	284877
4155324	26436
1924875	29871
1508334	184836
1595279	191645
4331816	652605
5059164	437961
3419496	86803
4059462	719534
246091	127062
1679715	742603
3085361	45884,740810
1320301	207768
4973900	701859
2086628	158990
4763785	506336
233905	568547
711461	730604
716569	915705
1893438	161094
2451196	654263
219857	680002
592662	492835
3870992	850279
2731458	484891
2421915	436954
1994120	41261
1776966	295540
950958	683079
1090721	286919
1532964	165397
463005	553687
382797	321763
3009068	784681
2822901	526750
4557678	471109
1103083	759683
1791424	861887
1435397	749294
499628	58293
472917	786136
550080	436781
637178	827856
1907638	355951
1794001	734728
3067343	48755
4513425	228041
975913	137258
3047628	301743
2526241	116382
3106594	497055
2503611	309755
3469419	384377
453516	727334,465819
1497191	911367
2928731	48528
2242714	319992
349914	252273
984023	143715
1501412	318547
1153790	527326
3457869	274789
2275387	290155
2667849	805647
3922464	242817
4542568	812747,406364
3875597	432339
864101	335095
3442128	540297
2796174	633160
4232173	489605
658959	178565
2049939	550085
3233410	913995
3551251	86665
3831593	847643
4872982	146175
4657862	178639
420031	995325
3206313	438508
3615256	274529
1881433	446550
545743	77294
4426749	306093
3986305	583046
3117059	542218
1842926	665842
4777924	520681
2186401	909379
262604	184486
3754186	497126
1828119	517740
533180	379718
3737976	771170
627399	402224
4867591	33466
4831493	207774
1839063	1005016
4214526	82174
15671	965931
2406473	64390
1648449	200700
5094262	187736
1525986	311665
2541862	968053
4068864	7131
1284335	116423
1410938	879352
1169601	810292
2311841	119837
1527357	868758
3733419	601310
743170	309158
2323035	747431
5001275	790641
1195062	597778
4496302	921502
344968	242580
674193	655655,100893
958679	853270
3659832	921543
2161996	682516
766447	470851
841456	48774
1132418	375779
4968315	627815
1425226	203124
319120	945603
4136792	578383
4518532	749122
1274053	1004089
3118191	203566
3711309	509547,90722
3687868	156043
1652350	266665
2030759	151680
256120	767111
2393083	613073
2749262	417199
3577875	679842
1783449	846732
4047182	20425
4242518	703355
298636	641198
552868	146925,690968
2754378	535095
1744123	560799
1109331	490472
3252198	327596
1258202	650610
3932397	487137
3299106	557815,137690
534046	1005269
310060	588343
5156001	955472
5065860	819255
5095319	664411
1567614	274200
2162230	555539
2095291	842413
4503983	747310
3449479	16952
140247	408163
4158473	987500
510936	969757
5139402	181360
3755965	349649
1877036	740004
4002644	466848
1063918	537174
5112261	722900
137827	947719
465810	256911
1857049	405261
4396961	991167
3823109	53199
889283	363167
3407451	741620
4729637	272094
2279428	352556
3543470	221557
3655593	633512
4681748	725064
302980	135975
4417431	744838
3307638	778760,209006
3808159	200436
895499	658311
2976736	915493
3816776	756353
37961	897365
939641	674026
4752657	953948
4054083	503897
3462753	155622
452180	909946
90418	951937
5128743	552922
3163450	529785
2901631	201117
1846746	494375
1046618	587581
4481346	36670
3483705	903374
914844	631479
274113	372142
3980424	367562
39248	5035
821322	861359
3409523	50252
2581037	189123
3755635	964198
4552295	648999
3911761	373641
1793165	942775
951016	17724
1636965	555864
556130	838314
1492840	419598
4197733	911416
4739607	922500
438647	774522
4476010	955592
4963622	904414
2116062	985879
322281	994794
3144361	795589
3775314	918957
173137	532029
2629674	121603
3915343	503755
4705819	402762
1840957	188977
421876	674139
4126537	611938
2283391	98231
3967249	188746
3790245	210309
480495	559983
4491804	13447
1000993	419602
4973485	222154
3083565	822408
3424410	621134
90197	387512
1245420	955137
750769	584070
4310516	751007
15709	470390
1881260	343574
1311101	508308
3982606	253126
1777101	75224
3377293	273063
3368842	540489
4678791	885794
4014755	181208
1892507	736457
4514947	466926
3190191	432520
5085301	588741
2110493	310217
938215	630663
2793036	999428
1407534	367257
4989376	901889
2262363	81656
2499853	393405
4662170	281714
158929	560939
2002819	845416
2627904	581734
4979458	765695
3616943	345913
2325774	673285
2421739	296398
4302889	371493
4555056	57719
3880801	169050
3201091	566052
3882986	378495
4415628	870591
4456317	499469
2017400	160400,272604
1728279	740802
3552898	928477
1879027	89840
449584	157899
823508	681205
4258698	698420
2269018	788566
3464829	4423
4895132	304994
4403814	837241
2828518	806898,858114
2667430	54220
5138775	21435
4045944	48470
3728949	521319
2050551	428123
4907576	188192
2247087	45094
4853493	407233
4132488	410823
4375328	169407
3371222	370448
3628548	818137
4515676	138083
2307169	269152
113638	585514
1442849	860135
1415928	484198
2105374	520049
3651597	249113
324126	914800
1032178	479355
1660355	603401
1195370	211432
29142	863671
3461635	181034
3288072	311261
1960493	542738
1832493	801650
3229981	347015
4826576	80444,431070,534266
3415092	769312
3475964	748806
4410182	302900
2168137	264743
206826	441705
4803083	265835
83898	280611
1079386	1015183
3460113	974302
655501	527655
3935840	402384
2378680	493232
290603	984087
3272857	915575
3654350	254255
1992467	397140
4958327	853268
78977	326870
126508	183917
4320427	975907
4335980	1630
1729915	740398
2148359	970311
1709249	649527
2568049	687262
319993	963307
1377013	254568
2801803	74060
3668874	250512
3997484	898570
2401476	897198
5029574	625179
1423183	722386
4802813	201292
1276697	323672
4335607	553235
1082306	956665
3923281	827429
2145569	429029
3046609	503027
2276498	453303
2467858	804813
4738059	232503
3991945	160293
1527452	34637
2790543	347687
199229	110095
2508818	176636
2692603	662084
1091407	619645
2232388	64151
4155672	595872
3975176	855810
2294546	18821
2131584	245214
4808730	621006
1521447	329967
3611799	807718
5002353	467754
1501342	955882
2819985	615265
984683	929620
1003035	839149
1055751	999639
3777316	961207
213914	949554
4704465	434392
2490911	180314
3951570	732397
1430943	759929
1378597	818920
1477304	482014
4761079	803789
1574261	794498
671147	112337
3799903	335328
2365338	629882
3044203	857978
48260	992843
2310239	379296
4668899	266184
2338453	1011791
4568476	124154
1116221	632925
4051293	587968
2881164	267010
1751563	665101
4810270	790001
2218384	751305
80257	490529
2917133	966185
420321	166822
1095113	376841,769433
4991081	376680
1590858	379044
4423537	325953
3895650	826470
1428973	327485
5121300	907538,808007
838045	330939
1449855	826085
2737698	490005
2672553	766599
2469045	345576
2631192	95952
3769450	358899
1440399	415334
1646304	697843
284376	122347
3622274	435643
1098813	130507
3446520	23345
300106	167218
3708121	249000,64350
1419997	479377
4329365	307342
4217855	956967
1762024	228227
3242496	132444
3721865	422379
3276912	823853
1032288	493570
4558411	756813
3014323	141584
921231	826014
4152963	192573
4823746	835592
4819118	758511
2968100	954396
3765351	178790
3788767	955315
668349	736911
851800	622649
3819966	862437
2056605	245574
1167959	443372
2958042	762279
2621256	325062
2893099	452530
1895751	198747
2473310	796079,594489
1447589	175537
675709	59402
2934103	862830
181761	867632
3102202	806055
2835789	33935
4181787	763914
890832	690247
5061273	108230
2132196	923810
4484855	85319
2092685	513180,921985
1980334	238290
2249449	464946
3840397	124434
2552118	728245
5097771	448710
802644	146512
50917	360165
5110997	411955
4833275	69130
586227	659402
2803636	459957
3660614	428301
145145	438973
3478093	613475
2980032	739169
439691	743535
3626755	475070
2417040	405618
2630320	623564
1220876	424080
1717738	158244
57127	92899
895536	523639
4174985	877959
395366	67188
2068129	561795
609649	519198
830959	898874
4898245	51484
3967487	630639
1546909	71022
2058456	377268
2515355	924835
659291	796778
2966384	588111
4892801	930663
3376344	118077
785198	92334
4808118	531521
3497696	516407
360540	852303
952185	183404
246400	80788
5078899	152323
4245546	565274
511496	640466
3356272	726583
1016239	526200
432810	549623
3991581	387249
4819631	346914
4924278	852712
4078155	77855
3363753	619826
2004798	502147
3798388	310378
4959092	838338
3539734	782708
5130331	650705
4418627	845990
5134272	235469
1694907	6666
1650822	237924
3100846	405260
2962858	450093
3688094	183438
989152	736236
474782	865566
82790	848445
2751089	740789
1523386	876653
167578	865145
81573	996510
1843174	1016063
1380860	369329
2855372	337757
3027046	390377
3434460	841511
4426114	565593
754417	61905
1120109	168670
1399024	579386
1821750	692153
2077361	938294,301458
4915504	716464,713505
3664603	620188
4975814	909278
1083002	232329
1300893	605687
2371692	659194
4519801	369264
3459371	140862
870056	419266
4265555	752859
3652914	485127
18065	11704,113431
267810	625483
986113	723802
3513990	301692
3047529	335811
3264805	748046
3187827	572694
4503422	606361
3607794	738926
1810211	253282
2825874	864419
1242366	328565
3488746	474638
1286843	176241
1820984	10739
3031461	825101
3742060	437648
3783740	107575
4229908	682731
1174210	333569
2971467	266242,944052
240886	614644
816243	467517
2338776	686982
3272329	276331
3166170	724562
2225861	81880
2113845	455359
725828	91690
428071	238661
2079484	185418
793852	180661
453552	883291
504870	458159
1550733	844571
3770731	490155
4433536	364670
3143915	281003
225162	503161
4679455	412537
3474839	689058
3223437	621827
1953024	444871
4991595	597921
1717947	710774
3689671	101607
403935	990178
3211708	655551
1234376	274715
152262	862797
3186015	591272
4172279	276799
2207546	497344
855231	512726
5137660	450238
48125	353894
4230490	655127
920337	768623
288901	718357
4387248	340032
2696540	135848
195753	176630
1679854	905559
2940795	439906
764155	594733,131895
3518151	988098
602770	1007470
2053521	232069
3171004	139158
4695006	388906
2444318	528017
685513	139477
308289	655308
4568993	563039
2723082	177045
3632978	663226
274924	778228
2899794	373241
5090237	677692
2562171	853185
285737	639969
1428188	1015344
3422900	389770
2779601	1017601
1673841	744791
3612664	440390
3850921	735845
1396957	382144
4564681	10450
2124195	553273
1491582	628284
1303809	385968,471392
4417703	411211
4843029	636234
2935409	491928
3799022	562866
2946269	289936
1257780	577354
3818969	825106
3150342	67216
1457948	594927,479562
4068402	282678
5026674	89598
1670923	198504
2070887	376972
1472082	134157
1415135	578010
4871802	305365
3419452	133071
5133976	862441,271072
1926022	410248
3866144	909398
876993	630164
5149779	426995
4071996	673753
2641122	42174
4531065	864500
647823	231851
2633330	80393
3109410	26549
2795838	570846,309764
1243206	129352
3093058	861165
2894757	421503
4740832	299395
4836461	663940
15459	645186
2815086	542892
3149171	413098
2703943	657370
2314778	719773
1622885	916840
4140041	650404
1502970	761239
1321896	672048
4059037	1002041
1509254	674825
2324443	833956
2952491	307281
3657724	259739
1234428	1008329
2120409	50011
2116749	366263
4075842	620056
633226	129341
77819	320519
1132876	226521
170581	880249
3363272	710105
1739312	283967
3404500	522421
151728	817719
4382911	101600
1610808	784347
4222299	239236
3319448	643461
4244376	859194
1203242	1015628
368177	418010
4550048	603893
227777	151530
1788651	1012935
4714086	982309
4987815	573821
1545548	990034
3352089	650777
2871118	1014754
4401760	412938
3040940	961467
3842748	508782
4617309	328212
1642432	39364
2924467	231038
2717634	408017
5093500	430941
1118168	625503
3352544	911276
2775043	228359
298838	394480
350149	314305
1496741	879051
4651783	948560
4607034	796038
1021798	632041
996376	335228
2220806	40325
910048	635574
606480	940193
3269369	582189
1342235	1014795
4803502	229175
1677218	267814
2298612	646936
2568849	878578
591892	803092
1448557	733194
4589967	807282
2976365	918180
3376128	269805
4452687	510361
1398614	798147
1450875	870836
4166991	209436
1312197	148031
1320033	535983
3473885	201178
1301627	516902
1164464	774280
2845418	222621
3008760	285333
79060	818131,666577
3164143	879577
3865048	223810
310820	348224
1987939	533657
104423	999244
3100608	108694
3477881	1010816
3749074	180755
97846	965939
5082195	119773
3938366	867561
3438336	352449
2386209	86786
2789215	167908
3992454	17030
4658948	964674
5136894	32153
2744676	334361
1821387	225711
2140142	497892
1813078	577560
2742029	900089,720675
847971	806381
4532749	759587
2994897	63917
3598126	838667
2688569	261022
5101892	439543
394952	426254
1951198	61474
1573022	65321
4794446	71139,427033
84983	130881
1209655	657103
2215495	1015778
411194	205462
2376136	20930
629276	192394
2668350	76333
239617	186388
66660	644515
613316	951855
4690504	912008
4853354	425984
3888999	493775
3283897	408276
469421	981956
4780791	216207
1054383	566506
3217342	381844
3275009	769229
362605	937374
2901572	728653
4241692	580682
4366498	484073
4738844	196276
4084738	921389
1092749	751011
3271599	811434
4150499	279576
3880009	108927
2092083	21787
3683695	43185
1478312	98845
2324876	10978
2804196	535008
3574241	907647
2965310	616861
3200894	597731
3055760	499823
3519057	70085
4963248	561614
332864	883611
2586511	543103
2368227	398365
1861680	520505
2537436	475685
2831433	661275
658775	146872
1290730	541963
422037	345355
3741739	688656
4426334	931332
4547323	627281
3704235	110878
833657	935147
4917458	921247
627906	607380
1807699	933082
441625	959359
3899533	671184
4945835	743584
238700	889048
3410022	160170
4069153	377289
1197178	881086
350677	185540
3363423	161449
1016709	590835
4565693	895811
3716881	498847
2611103	892524
2254476	153036
334129	153701
1446218	694572
3087657	763331
2813507	132175
4857750	22644
653143	318286
1317903	224153
340645	512670
3881640	949507
4059990	491535
3544989	174209
281502	671150
1116830	865728
2304016	968403
4000194	162854
3314348	798931
4361086	945759
5084773	792526
1962693	360411
2600206	385849
821546	974491
2159634	710650,860890
3403345	470384
1982600	94786
1898390	630623
90304	57403
1237577	152585
4889229	977975
3398726	976827
4216663	768567
2468150	367990
3461796	871247
1238691	456597
4316833	797537
2708225	595961
841298	909909
1689864	701625
4947400	886838
5148576	96998
1557318	75132
3291971	492118
1379789	266585
4494348	699440
2412649	132542
3132746	426705
2064150	537721
5006577	381699
5076806	615696
2134602	433898
3665273	762994
773917	907607
3288997	86178
4015620	55812
1836428	734547
3659715	542693
1689743	307306
680673	903747
3239416	844937
4335911	897408
4634678	153644
2059152	267610
4723943	683255
1718885	489325
88297	902464
4215424	784244
4254173	677972
4647063	343731
3187092	789279
3831964	891578
2725653	21389
4430298	962939
219442	808435
3249073	421107
2726948	651300
329060	52581
3309504	386371
1985302	93449,221172
162504	14372
905600	196858
1801338	268896,756936
4343273	558397
4425483	443826
4810373	832916
3124147	956237
1127595	584101
4511085	709821
4510349	939878
326278	555246
4127211	321772
3222308	956698
4557755	135086
141790	499637
5150285	895675
1141430	175572
125419	42095
1441763	517081
102780	608068
332574	679455
1998546	779573
624903	266394
277956	103329
4936462	179954
3052651	1001550
1227277	61283
3070938	86385
496423	714783
4118466	817612
1328763	560779
1224652	657571
4793786	779727
1929050	729494
4189707	375545
892559	148476
2107284	513505
25197	364256
186843	943381
2610928	868352
4960865	579502
4189417	550074,832817,907396
2224376	675571
3262447	443528
5010640	193694
3615487	277071
2700676	13625
3685293	420052
2430171	750110
2025892	634085
4388494	300818
1709773	723851
4099840	461775
4390181	530323
4224220	634387
4908632	325638
268301	753052
742409	364571
1755464	834717
2126289	134291
177449	26717
4157322	342543
1941687	530783
4352356	130857
1976502	630275
4937038	588902
1583487	121547
842556	969951
2379777	859147
4217918	609234
3168396	275803
2477307	334834
979135	213119
1711622	786779
4283148	1010797
3784389	215027
4926775	857863
4172954	994333
4584908	144470
1626409	454616
3897267	493856
4086372	804552
3629787	713480
3976496	337175
1863103	92727
2362265	27824
4145181	88180
2382979	650031
47692	574036
245674	851492
3042791	415463
3859489	376683
1583704	77671,138845
4832160	174145
4110620	367135
2956033	427585
569745	475111
3116869	440520
3823945	563769
2341222	257353
3638422	493027
1471290	298198
364012	14306
4568153	609389
4974842	133789
600031	26486
2149385	578728
1868041	232087,745297
1997963	761870
4332835	45490
4273626	968430
3968796	862481
3969115	3035
2215675	709817
2462471	1009495
1487509	410251
3739765	245683
272276	970331
5099432	324846
1761085	905149
732402	1003150
3290886	468900
1999958	381298
3475171	533999
3715084	468821
3776708	836317
4117810	899831
2270519	299092
1677746	196175
3253368	97230
201700	908763
4961929	328265
